Title,FirstClassificationId,FirstClassificationLabel,FirstClassificationName,FirstClassificationScore,SecondClassificationId,SecondClassificationLabel,SecondClassificationName,SecondClassificationScore,ThirdClassificationId,ThirdClassificationLabel,ThirdClassificationName,ThirdClassificationScore,RequestId
习近平会见柬埔寨首相洪森,111,politics,时事,0.45394158363342285,11101,politics_domestic,时事_国内,0.6307777762413025,11101001,politics_domestic_stateleaders,时事_国内_国家领导人,0.6307777762413025,1c246725-3df1-4159-88cb-a03a4c49008d
易烊千玺被冻得双手握拳,139,other,其他,0.12869083881378174,0,,UNKNOWN,0,,,,,6e0b9f34-6343-42fa-b8fa-21b72d7b2978
张颂文 为什么会这样,139,other,其他,0.1085362508893013,0,,UNKNOWN,0,,,,,50fa38bf-9cf8-4564-9041-a2135ff9308d
穿越机视角看中国大桥多震撼,139,other,其他,0.12312853336334229,0,,UNKNOWN,0,,,,,281ca891-9b88-4309-858d-346b2e15c227
山东省人类精子库招募捐精志愿者,112,social,社会,0.5846791863441467,11206,social_positive,社会_正能量,0.5645341277122498,,,,,141aa226-2080-44f0-b884-535b26c61bcc
相亲认识需不需要正式表白,132,emotion,情感,0.2045363038778305,13201,emotion_family,情感_家庭关系,0.4352165162563324,13201006,emotion_family_xiangqin,情感_家庭关系_相亲,0.4352165162563324,437b8b5c-9bd3-4a25-8c8e-9f9c51df4926
宁波地铁每晚8点后免费,139,other,其他,0.1246054619550705,0,,UNKNOWN,0,,,,,21983416-e646-470b-ace3-4f42530aa7a8
张译经纪公司严正声明,104,ent,娱乐,0.25437548756599426,10402,ent_domestic,娱乐_内地明星,0.5138813257217407,10402001,ent_domestic_news,娱乐_内地明星_明星资讯,0.5138813257217407,343af7d6-5d9e-488d-a26b-325a33254f16
时代少年团 秒切,139,other,其他,0.08329576253890991,0,,UNKNOWN,0,,,,,eaab27f1-c41c-4a3b-ba4b-dd126df4e67d
王俊凯小鬼唱的花好月圆夜,104,ent,娱乐,0.1578795611858368,10402,ent_domestic,娱乐_内地明星,0.3479265570640564,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.3479265570640564,2c22d6ba-e17a-4996-a4cc-d767ed8ec1ed
四川捐精可获5000元补贴,112,social,社会,0.2222713977098465,11204,social_community,社会_社区新闻,0.5604003667831421,,,,,7b915a8b-1320-46b6-8deb-1b451974da52
唐小强曾阻止家暴,139,other,其他,0.12137400358915329,0,,UNKNOWN,0,,,,,66b2cc7b-c051-41a5-9d06-62e2b87534df
小钰Rookie比心,139,other,其他,0.10443069785833359,0,,UNKNOWN,0,,,,,7bbdc348-d08d-4283-912a-fbc9adc65bd4
孙俪谢娜魏大勋等人亮相成都,104,ent,娱乐,0.242869570851326,10402,ent_domestic,娱乐_内地明星,0.2851673364639282,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.2851673364639282,242d0a0d-a0ec-45fa-86c8-5855ab469a13
西安最倒霉面馆顾客暴涨员工数翻4倍,112,social,社会,0.23475238680839539,11204,social_community,社会_社区新闻,0.5836037993431091,,,,,340d75f7-24d3-4a6f-9c60-4e358e6a12b0
田震说深深地怀疑周深,104,ent,娱乐,0.36011192202568054,10402,ent_domestic,娱乐_内地明星,0.33636683225631714,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.33636683225631714,875f7ae1-26ed-4f2b-a0f9-7cf4707e7656
唐嫣孙坚友谊,104,ent,娱乐,0.16024044156074524,10408,ent_bagua,娱乐_八卦,0.3183058500289917,,,,,8c24dbd7-5940-49ab-b8bb-93b50254f3bd
胜利曾非法拍摄中国女性,112,social,社会,0.15182530879974365,11204,social_community,社会_社区新闻,0.0966849997639656,,,,,67956030-e96c-455e-8e46-9936ebbabddd
迪丽热巴 超能摄影阳阳,129,photograph,摄影,0.16877807676792145,12901,photograph_works,摄影_摄影作品,0.14868022501468658,,,,,32cdf080-381c-4502-883b-f843ec091e89
yoyo颢鑫官宣,139,other,其他,0.12430783361196518,0,,UNKNOWN,0,,,,,4baa76ae-e650-4982-8a95-1ec6c5618956
王嘉尔上海活动红毯,104,ent,娱乐,0.36053040623664856,10402,ent_domestic,娱乐_内地明星,0.34730300307273865,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.34730300307273865,33015fac-931a-4014-ac47-fab12823db04
17岁少年被困94小时喝尿液坚持获救,112,social,社会,0.20815561711788177,11204,social_community,社会_社区新闻,0.12375496327877045,,,,,0dbf58d5-c815-482c-ab53-f4982ce5cf6e
最强大脑,139,other,其他,0.09535075724124908,0,,UNKNOWN,0,,,,,82381ebe-5be6-4d9f-810b-b908bc06eeb0
粉丝喊话宋亚轩首切第一,104,ent,娱乐,0.4247073829174042,10402,ent_domestic,娱乐_内地明星,0.35750383138656616,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.35750383138656616,b1e991a0-2a13-4fc4-975f-c940ac392540
听说你喜欢我,139,other,其他,0.0905153676867485,0,,UNKNOWN,0,,,,,09ef7711-5fc4-4db5-a6a5-54a6bd42edab
张杰12年前陪小沈阳听歌错过洞房花烛夜,104,ent,娱乐,0.2736057639122009,10402,ent_domestic,娱乐_内地明星,0.3064814805984497,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.3064814805984497,dcddc9d7-c64d-4f11-a1e9-9794104d8e42
付心童确诊躁郁症提出离婚,139,other,其他,0.1094323918223381,0,,UNKNOWN,0,,,,,30828575-17c6-49a2-a05d-4cd47829e51e
王嘉尔说今年会在国内开演唱会,104,ent,娱乐,0.3290473222732544,10402,ent_domestic,娱乐_内地明星,0.2004382610321045,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.2004382610321045,63619933-d3c5-4793-bb75-12c51b2ed643
最强大脑这期又燃又好哭,139,other,其他,0.10388164967298508,0,,UNKNOWN,0,,,,,013caf93-4b1f-4c76-8964-3b749a0d5c5c
任嘉伦珍珠项链造型,104,ent,娱乐,0.18439844250679016,10402,ent_domestic,娱乐_内地明星,0.35642004013061523,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.35642004013061523,2ef6b556-f9fd-4ece-92aa-329c7e773f1b
中方回应美多州考虑禁止中国公民买房,112,social,社会,0.16866110265254974,11204,social_community,社会_社区新闻,0.4139202833175659,,,,,49522eeb-06a4-429c-a0c8-3314b77c49b6
叙利亚义卖香皂遭遇抢购,112,social,社会,0.16602885723114014,11204,social_community,社会_社区新闻,0.12247606366872787,,,,,f1bc9ae9-ba93-41da-82f6-c6ec8e265b46
封神,139,other,其他,0.09596462547779083,0,,UNKNOWN,0,,,,,3f7688f1-1eed-4584-b155-3d6788c7be63
迪丽热巴工作室晒维权通告,104,ent,娱乐,0.19683602452278137,10402,ent_domestic,娱乐_内地明星,0.44815903902053833,10402001,ent_domestic_news,娱乐_内地明星_明星资讯,0.44815903902053833,e6a8075c-399e-402a-8b6f-14e2da0ec79b
唐嫣感谢张杰唱的歌助攻何以笙箫默,104,ent,娱乐,0.25158175826072693,10402,ent_domestic,娱乐_内地明星,0.35004380345344543,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.35004380345344543,9a91e0d2-d854-4623-9556-dd6c0c20935c
鹿晗夹克上好多袖子,139,other,其他,0.11289050430059433,0,,UNKNOWN,0,,,,,60d2ac49-2bba-4536-a0b8-fbed96ab8d34
童瑶山楂糖雪球抹胸长裙,139,other,其他,0.12070804089307785,0,,UNKNOWN,0,,,,,beeccdba-09e1-4da2-a602-27bfe488458f
带手镯做磁共振烫出一圈泡,100,funny,搞笑,0.16190651059150696,10001,funny_duanzi,搞笑_段子,0.01326057594269514,,,,,b3a707b6-ef55-48a0-9087-40b549469644
傅首尔说别以为离了自己地球不转,139,other,其他,0.1196349561214447,0,,UNKNOWN,0,,,,,d344da93-a137-42f2-a2e7-ad45afb89f3e
唐小强葬礼将在伊斯坦布尔举行,139,other,其他,0.10707423090934753,0,,UNKNOWN,0,,,,,979fe3cb-e020-4f8c-bb9d-7ee249f59c18
废墟中找到全家福土耳其民众相拥而泣,139,other,其他,0.13517217338085175,0,,UNKNOWN,0,,,,,3051b6e8-e19f-4d93-866c-903fcb4e83b4
张颂文签名照被卖到8000元,139,other,其他,0.10384498536586761,0,,UNKNOWN,0,,,,,72025b1d-45ce-4d07-a8e9-1ae12f349948
胡夏唱过100多首OST,139,other,其他,0.14351099729537964,0,,UNKNOWN,0,,,,,4e9ea231-5b08-4d3e-a43d-88f52b6a9fd2
时代少年团二专销售额过亿,139,other,其他,0.09877670556306839,0,,UNKNOWN,0,,,,,f688c7fc-b57a-494b-bd6d-d0eed5fbc4ff
听说你喜欢我前4集闪婚又离婚,139,other,其他,0.12846554815769196,0,,UNKNOWN,0,,,,,f421f70f-9d49-4a1c-9bb9-3251f13e701c
张杰神还原汤姆猫,100,funny,搞笑,0.19417135417461395,10001,funny_duanzi,搞笑_段子,0.0019140508957207203,,,,,86ecb203-b0b6-416d-93fb-28a33a9045a2
蓝天救援队在土耳其超市付款被拒收,112,social,社会,0.2644830644130707,11204,social_community,社会_社区新闻,0.473730206489563,,,,,6337caf7-3ef0-4155-9b5a-48060bdede9e
郑钦文状态,139,other,其他,0.0867827832698822,0,,UNKNOWN,0,,,,,06bf6092-151b-45c6-82a0-a654a805ef45
易烊千玺红毯视频,104,ent,娱乐,0.20102716982364655,10402,ent_domestic,娱乐_内地明星,0.4985649883747101,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.4985649883747101,1f7f8313-4ac8-4c85-b7e0-7606bac51666
年轻人为什么抛弃了QQ,139,other,其他,0.09228480607271194,0,,UNKNOWN,0,,,,,389f8dc4-f37d-4ba5-b232-b09657c81720
土耳其女子为蓝天救援队员暖手,112,social,社会,0.3806023597717285,11206,social_positive,社会_正能量,0.622046947479248,,,,,b971abe5-5271-4ec7-a8a6-546ef7191f28
开局之年看中国县域新发展,112,social,社会,0.16319480538368225,11204,social_community,社会_社区新闻,0.34411224722862244,,,,,2908256c-3f2f-4daf-bc42-b5f375ed0b61
男子躲查酒驾3次跳河血检结果为0,112,social,社会,0.22337721288204193,11202,social_legaldispute,社会_法制纠纷,0.491533488035202,11202001,social_legaldispute_legal,社会_法制纠纷_法制案件,0.491533488035202,3d56a48b-9695-4456-86dc-a41f96cfe061
英雄志疑似违规拍摄,139,other,其他,0.10705409198999405,0,,UNKNOWN,0,,,,,c69c8c56-655a-4b81-bdb1-003db16012dc
张杰把很多的时间分给了家庭,139,other,其他,0.11827127635478973,0,,UNKNOWN,0,,,,,d1f8ed35-ef52-4096-bdc8-93dc4ac1c031
你的QQ号码是几位数,139,other,其他,0.09679161757230759,0,,UNKNOWN,0,,,,,0545c07c-b292-48ad-995c-68300e957693
研究称莫奈印象派画风实则是雾霾,139,other,其他,0.1385936737060547,0,,UNKNOWN,0,,,,,79f71f9c-a967-44b4-9d6f-a0acf98962b4
关晓彤玫红长裙造型大片,104,ent,娱乐,0.1984088271856308,10402,ent_domestic,娱乐_内地明星,0.2852472960948944,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.2852472960948944,b42a91c2-7f93-42aa-ad99-b4083cdf0d1c
骑车拖行小猫致死当事人公开道歉,112,social,社会,0.16288909316062927,11204,social_community,社会_社区新闻,0.3623489737510681,,,,,05639040-aded-4c69-8637-0bfa36a1366c
不能被AI取代的工作,139,other,其他,0.11663522571325302,0,,UNKNOWN,0,,,,,b7b49084-7b0b-45cf-95c3-d520e7f3b79f
妈妈买鞋替20岁儿子挽回女友,100,funny,搞笑,0.3858785629272461,10001,funny_duanzi,搞笑_段子,0.23533686995506287,,,,,9ffd4c49-3d8c-4de8-9d29-3e3902777ace
张嘉倪亮片纱裙造型,139,other,其他,0.12178821861743927,0,,UNKNOWN,0,,,,,15080e95-7369-498e-85dd-c0fe03a9aeea
TES对战UP,139,other,其他,0.09297152608633041,0,,UNKNOWN,0,,,,,4ddb1a0a-bd4f-4924-b44d-0fd59f7a0bd0
帅家默和范闲的区别,139,other,其他,0.10256831347942352,0,,UNKNOWN,0,,,,,972091b6-904c-45f9-b8e6-80c050ce857d
唐嫣玩数马游戏,139,other,其他,0.12431797385215759,0,,UNKNOWN,0,,,,,0e7cd531-b125-4786-8072-a7f66d474039
张栋梁安慰情绪崩溃的胡宇桐,139,other,其他,0.13437138497829437,0,,UNKNOWN,0,,,,,34d5bcbd-895c-4e25-b0e0-d6c4836e1491
QQ首位用户找到了,139,other,其他,0.11567365378141403,0,,UNKNOWN,0,,,,,bf6a4d69-40b5-4e60-a561-7f4245d8756a
鞠婧祎兜风vlog,139,other,其他,0.11381185054779053,0,,UNKNOWN,0,,,,,77aea697-a6b0-4b31-9fe7-298febc94498
谢娜猫眼妆高马尾造型,139,other,其他,0.1369476467370987,0,,UNKNOWN,0,,,,,9e0d5a11-a468-4faf-8839-75c66e786063
山东女子请命奔赴土耳其救援,112,social,社会,0.34651121497154236,11206,social_positive,社会_正能量,0.3240528404712677,,,,,74f758a0-aaef-4489-8dba-7fb3dc6c0ad5
纪委回应书记被绑架网传付千万赎金,112,social,社会,0.1635502576828003,11204,social_community,社会_社区新闻,0.2702246904373169,,,,,d4640759-f4a7-44c2-85a1-37d9d11ef907
60秒速览神十五乘组首次出舱任务,139,other,其他,0.11559180170297623,0,,UNKNOWN,0,,,,,ba268882-3d0a-436a-8fc3-3c048dc9c68c
易烊千玺直播,104,ent,娱乐,0.1524886190891266,10402,ent_domestic,娱乐_内地明星,0.28377726674079895,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.28377726674079895,4259a4f2-81dd-4954-b3eb-3d0ef1433e21
周深闽南语唱家后,139,other,其他,0.11887183040380478,0,,UNKNOWN,0,,,,,0f83703c-70a3-4168-9917-1e0ee3e42732
短道速滑,110,sports,体育,0.34395265579223633,11011,sports_extreme,体育_极限运动,0.8335939645767212,11011005,sports_extreme_speedskating,体育_极限运动_速滑,0.8335939645767212,6f723afe-6d7b-4122-90aa-d178decd6171
土耳其强震,112,social,社会,0.15873494744300842,11207,social_accidentdisaster,社会_事故灾害,0.054609619081020355,11207001,social_accidentdisaster_disaster,社会_事故灾害_自然灾害,0.054609619081020355,1edbaf30-5712-4f82-8cf3-5b67e13282cb
没想到两只猴这么有节目效果,139,other,其他,0.10001398622989655,0,,UNKNOWN,0,,,,,c9458222-8015-4db5-92c7-b145610a75cc
女婴被埋废墟救援队听哭声救全家人,112,social,社会,0.20010200142860413,11206,social_positive,社会_正能量,0.43169790506362915,,,,,f9a8761f-1b18-4cbe-af5f-d6d00b852d59
去有风的云南,139,other,其他,0.1324593424797058,0,,UNKNOWN,0,,,,,e07dcccf-8a48-432b-8889-60dc3415d240
白羊座真的不是恋爱脑,139,other,其他,0.12954747676849365,0,,UNKNOWN,0,,,,,fd78231d-d581-4790-91cd-62a49aa6136c
WB对战eStar,108,game,游戏,0.6114066243171692,10810,game_news,游戏_游戏泛资讯,0.8587695956230164,10810001,game_news_player,游戏_游戏泛资讯_游戏玩家新闻,0.8587695956230164,2ce412b2-40a8-406e-a54e-0e9c41e5e19d
刘亚仁尿检结果阳性,139,other,其他,0.1276177167892456,0,,UNKNOWN,0,,,,,d88f75f0-2501-469e-80d1-8fc4da31a3b0
田曦薇晒怼脸随拍,139,other,其他,0.10784678906202316,0,,UNKNOWN,0,,,,,87e5aa6c-f6ac-40d9-8ac8-236c52ba7ab1
狂飙片头被指抄袭,139,other,其他,0.08193644136190414,0,,UNKNOWN,0,,,,,c1882008-8c61-47f4-a037-a7291460fac8
虞书欣粉色露背吊带造型,104,ent,娱乐,0.16921578347682953,10402,ent_domestic,娱乐_内地明星,0.45600584149360657,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.45600584149360657,8d2a730e-bee2-44b9-9375-d52b0529f9cb
杨紫199爱小香风造型路透,104,ent,娱乐,0.2076113224029541,10402,ent_domestic,娱乐_内地明星,0.3816371262073517,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.3816371262073517,0170eb04-fc6c-441f-bb32-47021a4452ac
习近平的文化情缘,139,other,其他,0.14659211039543152,0,,UNKNOWN,0,,,,,3a3d60ee-8440-4d0d-bfcb-8ce2700f485e
这些颜色的肉你敢吃吗,139,other,其他,0.11447987705469131,0,,UNKNOWN,0,,,,,3067f2cb-ee91-4694-9ebd-2310f934045a
我们的客栈好友局,139,other,其他,0.09372634440660477,0,,UNKNOWN,0,,,,,447dbde5-d1bc-4779-8aa7-52716573db73
QQ代表的是一代人的青春,139,other,其他,0.10527007281780243,0,,UNKNOWN,0,,,,,db023f1b-1b66-4e16-85fe-ebdcf40ea9bc
网友呼吁提前接旅美大熊猫丫丫回国,112,social,社会,0.16195222735404968,11204,social_community,社会_社区新闻,0.2278214693069458,,,,,fe3bb849-5bb3-4d25-8818-dc508cf9a7e3
时代少年团二专正式开售,139,other,其他,0.1205705776810646,0,,UNKNOWN,0,,,,,0bdff082-c3e8-4435-bcf9-22cefd202597
张朝阳主张病态的焦虑绝不能吃药,139,other,其他,0.1121106818318367,0,,UNKNOWN,0,,,,,a495da73-d5e4-4bc6-9a4f-d1db71d75987
林孝埈1000米晋级,139,other,其他,0.09613920003175735,0,,UNKNOWN,0,,,,,ba3ad386-7c41-469e-9309-5640e25af649
TTG战胜EDGM,139,other,其他,0.0950542464852333,0,,UNKNOWN,0,,,,,c4396e6a-4de3-4b4e-a288-bced8b539f8e
艾薇儿 浪姐,104,ent,娱乐,0.1844816356897354,10406,ent_western,娱乐_欧美明星,0.402761846780777,10406001,ent_western_news,娱乐_欧美明星_明星资讯,0.402761846780777,ec04c1fb-5e79-4cd6-950d-8ce929e5ae03
婚纱店门口偶遇周扬青,104,ent,娱乐,0.19991521537303925,10408,ent_bagua,娱乐_八卦,0.28043535351753235,,,,,6ac2571a-5545-4b6c-a751-c918ac411a0d
boysplanet宿舍现状 唐僧进了盘丝洞,100,funny,搞笑,0.3258134424686432,10001,funny_duanzi,搞笑_段子,0.05612584203481674,,,,,8638f757-0d18-4881-8fb9-9e4d88bd5e57
杨迪 没想到传来了最坏的消息,139,other,其他,0.14196407794952393,0,,UNKNOWN,0,,,,,fd143d57-7145-4da9-8472-8a27f963ae1d
大理地震,112,social,社会,0.2806941270828247,11207,social_accidentdisaster,社会_事故灾害,0.3278156816959381,11207001,social_accidentdisaster_disaster,社会_事故灾害_自然灾害,0.3278156816959381,0f1a2eca-c2c3-42e1-97e8-206da82e05f9
干眼症真是绝症吗,139,other,其他,0.13894234597682953,0,,UNKNOWN,0,,,,,12767f23-a615-4e4e-bee4-2632b3d30aa4
刘敏涛说安欣的幸福由她来决定,104,ent,娱乐,0.18495909869670868,10402,ent_domestic,娱乐_内地明星,0.3645114302635193,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.3645114302635193,90ed8fa5-1d62-4ce5-ae80-2eb292f8f23c
梁朝伟说从未把演戏当作事业,104,ent,娱乐,0.15132170915603638,10408,ent_bagua,娱乐_八卦,0.18202316761016846,,,,,bf563425-ffdc-4592-bb7a-fed8cd913f79
英雄联盟台服锁IP,108,game,游戏,0.18623295426368713,10802,game_pc,游戏_端游,0.490669310092926,10802004,game_pc_moba,游戏_端游_MOBA,0.490669310092926,9d809ac3-68cf-4d26-8ad1-271959d46c49
于正谈吴谨言长期不进组,104,ent,娱乐,0.20969338715076447,10402,ent_domestic,娱乐_内地明星,0.344959020614624,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.344959020614624,9137e192-7720-4606-8be3-81060fd51aa3
首批个人养老金理财产品名单公布,112,social,社会,0.1545908898115158,11204,social_community,社会_社区新闻,0.063681960105896,,,,,f1e84b1c-7cc1-4f49-bac5-71ed3c831c80
大左 以后去土耳其的意义是为了看看你,139,other,其他,0.0995117649435997,0,,UNKNOWN,0,,,,,eaeefb78-9065-41f0-bf6d-943bd9b5b648
刘德华剧透流浪地球2删减内容,139,other,其他,0.10710620880126953,0,,UNKNOWN,0,,,,,dd80e02a-d792-4107-b7f8-e878785bd4b4
TTG对战EDGM,108,game,游戏,0.19391609728336334,10810,game_news,游戏_游戏泛资讯,0.3257550001144409,10810001,game_news_player,游戏_游戏泛资讯_游戏玩家新闻,0.3257550001144409,47d33b58-4022-495a-b6c4-666d033fe6f4
曝苹果所用USBC接口已加密,114,tech,科技,0.18755565583705902,11401,tech_digi,科技_数码,0.24860718846321106,11401001,tech_digi_phone,科技_数码_手机,0.24860718846321106,b2a1699e-28c7-4b86-8954-184f7e4d7777
狼队战胜XYG,139,other,其他,0.0963834673166275,0,,UNKNOWN,0,,,,,f6ac3729-3faa-4885-9b57-c3b90f99958e
李易峰被代言商申请冻结80万财产,139,other,其他,0.14434891939163208,0,,UNKNOWN,0,,,,,6e479b37-9b83-4749-b798-0d98fa0485fc
小胖首发,139,other,其他,0.0954512357711792,0,,UNKNOWN,0,,,,,166680b8-4934-4832-8aca-cdd38ed3bb13
何洁商场拉人看演出,139,other,其他,0.10584788024425507,0,,UNKNOWN,0,,,,,f162e6ea-58d8-4042-9a89-c4780ee551ad
马伊琍说自己谈恋爱很上头,100,funny,搞笑,0.22439830005168915,10001,funny_duanzi,搞笑_段子,0.005324693862348795,,,,,35fccdf1-bc05-4cf0-87ef-c0bba7d4448e
谋女郎王佳怡首封,139,other,其他,0.14766080677509308,0,,UNKNOWN,0,,,,,eee43192-a4c1-4c37-b1cd-3c65ba39ebd4
D社说方时赫不是李秀满的白骑士,104,ent,娱乐,0.17681117355823517,10408,ent_bagua,娱乐_八卦,0.13218848407268524,,,,,bdbc7d66-c0a5-4ac2-800f-5cc1d8013c37
浪姐4 录制名单,139,other,其他,0.14356935024261475,0,,UNKNOWN,0,,,,,5b68648e-1be7-4187-b598-eb06deadfa65
武林有侠气,139,other,其他,0.09108394384384155,0,,UNKNOWN,0,,,,,c3d251f8-002b-4a21-a719-f297e47204ff
数千人申请领养废墟中出生女婴,112,social,社会,0.2160789668560028,11204,social_community,社会_社区新闻,0.2320372760295868,,,,,97540175-7072-4c11-94be-b1551daeef9e
马嘉祺模仿贺峻霖嘟嘴,104,ent,娱乐,0.3683180510997772,10402,ent_domestic,娱乐_内地明星,0.48470863699913025,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.48470863699913025,35351801-b483-4243-9e53-f96748b387a0
杨笠自曝想改行,139,other,其他,0.09737204015254974,0,,UNKNOWN,0,,,,,0976ee59-04c8-4ab8-84e3-5c3514f228de
专家称延迟退休已是大势所趋,139,other,其他,0.14857792854309082,0,,UNKNOWN,0,,,,,61c5a3c5-14e5-41d9-9f34-94d78e0d2937
卢伟冰称小米夺走华为五千万用户,139,other,其他,0.1489262878894806,0,,UNKNOWN,0,,,,,6c692f4d-59cd-4f9a-b737-868bfc6557f2
仙人掌音乐节早鸟票,139,other,其他,0.11957820504903793,0,,UNKNOWN,0,,,,,457bceaa-d0b8-4d2f-8d35-9f39b574d5c9
蓝天救援队翻译是武大留学生,112,social,社会,0.33785173296928406,11203,social_school,社会_校园新闻,0.4258483052253723,,,,,d6e76ed5-0535-4da6-a897-6ededc12505e
龚琳娜跳kpop,104,ent,娱乐,0.17450429499149323,10408,ent_bagua,娱乐_八卦,0.18213516473770142,,,,,9ab6d153-d7db-4dd3-b9a6-f813f27987f1
原配要求退还钱款小三辩称那是工资,112,social,社会,0.2210628241300583,11202,social_legaldispute,社会_法制纠纷,0.9508554935455322,11202001,social_legaldispute_legal,社会_法制纠纷_法制案件,0.9508554935455322,6c586a46-da2a-4395-ad4d-2a39e73ee3fb
山东23人携52件装备赴土耳其救援,112,social,社会,0.2522285282611847,11204,social_community,社会_社区新闻,0.26936444640159607,,,,,765cd20c-eeb8-4300-8600-b8a75e66df1f
Deft注销ins,139,other,其他,0.10779102146625519,0,,UNKNOWN,0,,,,,37d0a682-1c44-4b9d-938d-1321ffd49b2c
叶舒华棕发造型,139,other,其他,0.08111868053674698,0,,UNKNOWN,0,,,,,360112a5-ca09-4a70-b5bd-39186a59526e
狼队对战XYG,139,other,其他,0.10206234455108643,0,,UNKNOWN,0,,,,,31ed38ed-9e6e-4b7a-9a54-047b83fb2e32
QQ崩了,139,other,其他,0.09307408332824707,0,,UNKNOWN,0,,,,,7c8615dd-ea05-4765-a505-8cf570420714
唐小强确认遇难,112,social,社会,0.18757247924804688,11204,social_community,社会_社区新闻,0.07638969272375107,,,,,1990d5de-d5f8-4130-ba49-9fc5efafbd80
kpop hpop,139,other,其他,0.10604691505432129,0,,UNKNOWN,0,,,,,ac888751-03b1-4777-9cca-2fd2a23ca682
唐小强被搜救到时已遇难,112,social,社会,0.3401970863342285,11207,social_accidentdisaster,社会_事故灾害,0.20481398701667786,11207002,social_accidentdisaster_accident,社会_事故灾害_交通事故,0.20481398701667786,5f436bb1-93c1-4bbe-8343-73999fc710fb
驾校偶遇张真源严浩翔学车,104,ent,娱乐,0.18165944516658783,10402,ent_domestic,娱乐_内地明星,0.1873294860124588,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.1873294860124588,dd66d31d-41be-40c8-9658-5bf5f9a748ff
速度与激情10先导预告,139,other,其他,0.0747949481010437,0,,UNKNOWN,0,,,,,fe53e41f-c615-4457-b57d-33d5d6c63df6
翰林艺高毕业的爱豆们,104,ent,娱乐,0.20512250065803528,10402,ent_domestic,娱乐_内地明星,0.15550445020198822,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.15550445020198822,d826f605-82a7-47a2-b163-c2670d89bf91
网民称水浒毒害青少年应从课文中清除,139,other,其他,0.14201122522354126,0,,UNKNOWN,0,,,,,8053c3bc-4076-4437-97be-78593ef21914
总书记深刻阐述中国式现代化,139,other,其他,0.1379341334104538,0,,UNKNOWN,0,,,,,c6796fa0-8177-4a22-97fe-ba4c9bebd57c
冰墩墩分墩板镜墩来啦,139,other,其他,0.0958414152264595,0,,UNKNOWN,0,,,,,d6247d99-6049-4aa4-8534-2a2baa848810
重紫全员科普重紫读音,139,other,其他,0.09550390392541885,0,,UNKNOWN,0,,,,,cd50532f-e1bc-4311-bc59-e06639c129f3
专家建议年轻人不要跟风4小时睡眠法,139,other,其他,0.10804484784603119,0,,UNKNOWN,0,,,,,3fe36a6c-47ad-48dc-94f6-32dcd4f04a09
杨幂丸子头烟熏妆造型,139,other,其他,0.12313240766525269,0,,UNKNOWN,0,,,,,9716ed58-d5bb-447a-8363-4d80570323fb
KAKAO或将收购CUBE,139,other,其他,0.09533943235874176,0,,UNKNOWN,0,,,,,ae4d9292-9ba5-4eaa-a7a6-ac2604e4a6fb
珀尔特尔被交易至猛龙,110,sports,体育,0.16980063915252686,11001,sports_nba,体育_NBA,0.8329949378967285,11001002,sports_nba_dynamics,体育_NBA_球队球员动态,0.8329949378967285,0dd70fc3-0479-4808-8a29-7f379d81887d
权志龙太阳舞蹈挑战,104,ent,娱乐,0.16727730631828308,10405,ent_korea,娱乐_韩国明星,0.34007418155670166,10405001,ent_korea_news,娱乐_韩国明星_明星资讯,0.34007418155670166,685cb4bc-c31c-4234-a4a7-5f8244adc3f9
90后女子回村种香椿3月挣8万,112,social,社会,0.17797784507274628,11204,social_community,社会_社区新闻,0.2076001763343811,,,,,d26041fe-47b9-4dc3-a827-754dc13af000
金希澈直播听到校园暴力的反应,112,social,社会,0.17883625626564026,11203,social_school,社会_校园新闻,0.07927967607975006,,,,,04fa8a62-96b5-4704-a4fc-b388dc020b3a
周扬青吴千语晒情人节拍摄花絮,104,ent,娱乐,0.3977665901184082,10408,ent_bagua,娱乐_八卦,0.39348849654197693,,,,,e5c4fd48-355e-4679-93d9-2d2709c8fa75
被穿旗袍的倪妮美晕,104,ent,娱乐,0.19189414381980896,10402,ent_domestic,娱乐_内地明星,0.453141450881958,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.453141450881958,e8f12074-29ca-49f8-807f-1098bb47b9f5
